invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,day_name,month_name,year
221,WALM002,Dallas,Electronic accessories,$45.35,6,31-01-2019,13:44:00,Ewallet,6.1,0.36,Thursday,January,2019
222,WALM056,Rowlett,Food and beverages,$62.08,7,06-03-2019,13:46:00,Ewallet,5.4,0.33,Wednesday,March,2019
223,WALM020,Killeen,Electronic accessories,$11.81,5,17-02-2019,18:06:00,Cash,9.4,0.48,Sunday,February,2019
224,WALM026,Denton,Fashion accessories,$12.54,1,21-02-2019,12:38:00,Cash,8.2,0.48,Thursday,February,2019
225,WALM003,San Antonio,Food and beverages,$43.25,2,20-03-2019,15:56:00,Cash,6.2,0.48,Wednesday,March,2019
226,WALM067,Haltom City,Sports and travel,$87.16,2,11-01-2019,14:29:00,Credit card,9.7,0.33,Friday,January,2019
227,WALM059,Pflugerville,Health and beauty,$69.37,9,26-01-2019,19:14:00,Ewallet,4,0.33,Saturday,January,2019
228,WALM068,Burleson,Electronic accessories,$37.06,4,31-01-2019,16:24:00,Ewallet,9.7,0.33,Thursday,January,2019
229,WALM049,North Richland Hills,Electronic accessories,$90.7,6,26-02-2019,10:52:00,Cash,5.3,0.48,Tuesday,February,2019
230,WALM087,Waxahachie,Home and lifestyle,$63.42,8,11-03-2019,12:55:00,Ewallet,7.4,0.33,Monday,March,2019
231,WALM007,Arlington,Fashion accessories,$81.37,2,26-01-2019,19:28:00,Cash,6.5,0.48,Saturday,January,2019
232,WALM024,Carrollton,Electronic accessories,$10.59,3,12-03-2019,13:52:00,Credit card,8.7,0.48,Tuesday,March,2019
233,WALM059,Pflugerville,Health and beauty,$84.09,9,11-02-2019,10:54:00,Cash,8,0.33,Monday,February,2019
234,WALM045,Missouri City,Fashion accessories,$73.82,4,21-02-2019,18:31:00,Credit card,6.7,0.48,Thursday,February,2019
235,WALM069,Rockwall,Health and beauty,$51.94,10,09-03-2019,18:24:00,Ewallet,6.5,0.33,Saturday,March,2019
236,WALM084,Schertz,Sports and travel,$93.14,2,20-01-2019,18:09:00,Ewallet,4.1,0.33,Sunday,January,2019
237,WALM068,Burleson,Health and beauty,$17.41,5,28-01-2019,15:16:00,Credit card,4.9,0.33,Monday,January,2019
238,WALM023,Midland,Fashion accessories,$44.22,5,05-03-2019,17:07:00,Credit card,8.6,0.48,Tuesday,March,2019
239,WALM040,Edinburg,Electronic accessories,$13.22,5,02-03-2019,19:26:00,Cash,4.3,0.48,Saturday,March,2019
240,WALM085,Kerrville,Fashion accessories,$89.69,1,11-01-2019,11:20:00,Ewallet,4.9,0.33,Friday,January,2019
241,WALM009,Plano,Food and beverages,$24.94,9,11-01-2019,16:49:00,Credit card,5.6,0.48,Friday,January,2019
242,WALM100,Canyon,Health and beauty,$59.77,2,11-03-2019,12:01:00,Credit card,5.8,0.18,Monday,March,2019
243,WALM077,Coppell,Fashion accessories,$93.2,2,28-02-2019,18:37:00,Credit card,6,0.33,Thursday,February,2019
244,WALM034,College Station,Home and lifestyle,$62.65,4,05-01-2019,11:25:00,Cash,4.2,0.48,Saturday,January,2019
245,WALM070,Hurst,Home and lifestyle,$93.87,8,02-02-2019,18:42:00,Credit card,8.3,0.33,Saturday,February,2019
246,WALM021,McAllen,Home and lifestyle,$47.59,8,01-01-2019,14:47:00,Cash,5.7,0.48,Tuesday,January,2019
247,WALM044,Pharr,Electronic accessories,$81.4,3,09-02-2019,19:43:00,Cash,4.8,0.48,Saturday,February,2019
248,WALM055,Waxahachie,Fashion accessories,$17.94,5,23-01-2019,14:04:00,Ewallet,6.8,0.33,Wednesday,January,2019
249,WALM019,Pasadena,Electronic accessories,$77.72,4,07-01-2019,16:11:00,Credit card,8.8,0.48,Monday,January,2019
250,WALM026,Denton,Food and beverages,$73.06,7,14-01-2019,19:06:00,Credit card,4.2,0.48,Monday,January,2019
251,WALM033,Pearland,Food and beverages,$46.55,9,02-02-2019,15:34:00,Ewallet,6.4,0.48,Saturday,February,2019
252,WALM078,Del Rio,Fashion accessories,$35.19,10,17-03-2019,19:06:00,Credit card,8.4,0.33,Sunday,March,2019
253,WALM066,Grapevine,Sports and travel,$14.39,2,02-03-2019,19:44:00,Credit card,7.2,0.33,Saturday,March,2019
254,WALM011,Lubbock,Home and lifestyle,$23.75,4,16-03-2019,11:22:00,Cash,5.2,0.48,Saturday,March,2019
255,WALM016,Brownsville,Home and lifestyle,$58.9,8,06-01-2019,11:23:00,Cash,8.9,0.48,Sunday,January,2019
256,WALM048,Harlingen,Fashion accessories,$32.62,4,29-01-2019,14:12:00,Cash,9,0.48,Tuesday,January,2019
257,WALM067,Haltom City,Electronic accessories,$66.35,1,31-01-2019,10:46:00,Credit card,9.7,0.33,Thursday,January,2019
258,WALM049,North Richland Hills,Home and lifestyle,$25.91,6,05-02-2019,10:16:00,Ewallet,8.7,0.48,Tuesday,February,2019
259,WALM029,Round Rock,Electronic accessories,$32.25,4,13-02-2019,12:38:00,Ewallet,6.5,0.48,Wednesday,February,2019
260,WALM100,Canyon,Electronic accessories,$65.94,4,07-02-2019,13:05:00,Credit card,6.9,0.18,Thursday,February,2019
261,WALM074,Weslaco,Electronic accessories,$75.06,9,19-03-2019,13:25:00,Cash,6.2,0.33,Tuesday,March,2019
262,WALM019,Pasadena,Fashion accessories,$16.45,4,07-03-2019,14:53:00,Ewallet,5.6,0.48,Thursday,March,2019
263,WALM022,Mesquite,Fashion accessories,$38.3,4,13-03-2019,19:22:00,Cash,5.7,0.48,Wednesday,March,2019
264,WALM099,Weatherford,Sports and travel,$22.24,10,09-02-2019,11:00:00,Cash,4.2,0.18,Saturday,February,2019
265,WALM095,Big Spring,Sports and travel,$54.45,1,26-02-2019,19:24:00,Ewallet,7.9,0.33,Tuesday,February,2019
266,WALM075,San Marcos,Sports and travel,$98.4,7,12-03-2019,12:43:00,Credit card,8.7,0.33,Tuesday,March,2019
267,WALM072,Lancaster,Home and lifestyle,$35.47,4,14-03-2019,17:22:00,Credit card,6.9,0.33,Thursday,March,2019
268,WALM081,Friendswood,Food and beverages,$74.6,10,08-01-2019,20:55:00,Cash,9.5,0.33,Tuesday,January,2019
269,WALM001,Houston,Home and lifestyle,$70.74,4,05-01-2019,16:05:00,Credit card,4.4,0.36,Saturday,January,2019
270,WALM001,Houston,Home and lifestyle,$35.54,10,04-01-2019,13:34:00,Ewallet,7,0.36,Friday,January,2019
271,WALM069,Rockwall,Sports and travel,$67.43,5,06-03-2019,18:13:00,Ewallet,6.3,0.33,Wednesday,March,2019
272,WALM027,Abilene,Health and beauty,$21.12,2,03-01-2019,19:17:00,Cash,9.7,0.48,Thursday,January,2019
273,WALM094,Alamo,Home and lifestyle,$21.54,9,07-01-2019,11:44:00,Credit card,8.8,0.33,Monday,January,2019
274,WALM025,Waco,Home and lifestyle,$12.03,2,27-01-2019,15:51:00,Cash,5.1,0.48,Sunday,January,2019
275,WALM042,Bryan,Health and beauty,$99.71,6,26-02-2019,16:52:00,Ewallet,7.9,0.48,Tuesday,February,2019
276,WALM056,Rowlett,Fashion accessories,$47.97,7,07-01-2019,20:52:00,Cash,6.2,0.33,Monday,January,2019
277,WALM027,Abilene,Home and lifestyle,$21.82,10,07-01-2019,17:36:00,Cash,7.1,0.48,Monday,January,2019
278,WALM046,Temple,Fashion accessories,$95.42,4,02-02-2019,13:23:00,Ewallet,6.4,0.48,Saturday,February,2019
279,WALM091,Little Elm,Fashion accessories,$70.99,10,20-03-2019,16:28:00,Cash,5.7,0.33,Wednesday,March,2019
280,WALM051,New Braunfels,Sports and travel,$44.02,10,20-03-2019,19:57:00,Credit card,9.6,0.48,Wednesday,March,2019
281,WALM073,Seguin,Home and lifestyle,$69.96,8,15-02-2019,17:01:00,Credit card,6.4,0.33,Friday,February,2019
282,WALM036,Allen,Home and lifestyle,$37,1,06-03-2019,13:29:00,Credit card,7.9,0.48,Wednesday,March,2019
283,WALM097,Alice,Sports and travel,$15.34,1,06-01-2019,11:09:00,Cash,6.5,0.18,Sunday,January,2019
284,WALM030,Richardson,Health and beauty,$99.83,6,04-03-2019,15:02:00,Ewallet,8.5,0.48,Monday,March,2019
285,WALM079,La Porte,Health and beauty,$47.67,4,12-03-2019,14:21:00,Cash,9.1,0.33,Tuesday,March,2019
286,WALM052,Mansfield,Health and beauty,$66.68,5,20-02-2019,18:01:00,Cash,7.6,0.57,Wednesday,February,2019
287,WALM010,Laredo,Home and lifestyle,$74.86,1,24-03-2019,14:49:00,Cash,6.9,0.48,Sunday,March,2019
288,WALM079,La Porte,Sports and travel,$23.75,9,31-01-2019,12:02:00,Cash,9.5,0.33,Thursday,January,2019
289,WALM094,Alamo,Food and beverages,$48.51,7,25-01-2019,13:30:00,Credit card,5.2,0.33,Friday,January,2019
290,WALM074,Weslaco,Home and lifestyle,$94.88,7,03-02-2019,14:38:00,Cash,4.2,0.33,Sunday,February,2019
291,WALM017,McKinney,Electronic accessories,$40.3,10,24-01-2019,17:37:00,Credit card,7,0.48,Thursday,January,2019
292,WALM040,Edinburg,Electronic accessories,$27.85,7,14-03-2019,17:20:00,Ewallet,6,0.48,Thursday,March,2019
293,WALM007,Arlington,Electronic accessories,$62.48,1,18-02-2019,20:29:00,Cash,4.7,0.48,Monday,February,2019
294,WALM015,Grand Prairie,Food and beverages,$36.36,2,21-01-2019,10:00:00,Cash,7.1,0.48,Monday,January,2019
295,WALM023,Midland,Health and beauty,$18.11,10,13-03-2019,11:46:00,Ewallet,5.9,0.48,Wednesday,March,2019
296,WALM014,Amarillo,Electronic accessories,$51.92,5,03-03-2019,13:42:00,Cash,7.5,0.48,Sunday,March,2019
297,WALM036,Allen,Electronic accessories,$28.84,4,29-03-2019,14:44:00,Cash,6.4,0.48,Friday,March,2019
298,WALM085,Kerrville,Home and lifestyle,$78.38,6,10-01-2019,14:16:00,Ewallet,5.8,0.33,Thursday,January,2019
299,WALM095,Big Spring,Home and lifestyle,$60.01,4,25-01-2019,15:54:00,Cash,4.5,0.33,Friday,January,2019
300,WALM017,McKinney,Home and lifestyle,$88.61,1,19-01-2019,10:21:00,Cash,7.7,0.48,Saturday,January,2019
301,WALM100,Canyon,Fashion accessories,$99.82,2,02-01-2019,18:09:00,Credit card,6.7,0.18,Wednesday,January,2019
302,WALM048,Harlingen,Health and beauty,$39.01,1,12-03-2019,16:46:00,Credit card,4.7,0.48,Tuesday,March,2019
303,WALM031,Lewisville,Food and beverages,$48.61,1,25-02-2019,15:31:00,Cash,4.4,0.48,Monday,February,2019
304,WALM026,Denton,Electronic accessories,$51.19,4,18-03-2019,17:15:00,Credit card,4.7,0.48,Monday,March,2019
305,WALM045,Missouri City,Electronic accessories,$14.96,8,23-02-2019,12:29:00,Credit card,8.6,0.48,Saturday,February,2019
306,WALM053,Conroe,Electronic accessories,$72.2,7,26-03-2019,20:14:00,Ewallet,4.3,0.21,Tuesday,March,2019
307,WALM088,Cleburne,Sports and travel,$40.23,7,30-03-2019,13:22:00,Cash,9.6,0.33,Saturday,March,2019
308,WALM066,Grapevine,Home and lifestyle,$88.79,8,17-02-2019,17:09:00,Cash,4.1,0.33,Sunday,February,2019
309,WALM033,Pearland,Electronic accessories,$26.48,3,21-03-2019,10:40:00,Ewallet,4.7,0.48,Thursday,March,2019
310,WALM012,Garland,Fashion accessories,$81.91,2,05-03-2019,17:43:00,Cash,7.8,0.48,Tuesday,March,2019
311,WALM036,Allen,Sports and travel,$79.93,6,31-01-2019,14:04:00,Cash,5.5,0.48,Thursday,January,2019
312,WALM076,Huntsville,Fashion accessories,$69.33,2,05-02-2019,19:05:00,Ewallet,9.7,0.33,Tuesday,February,2019
313,WALM012,Garland,Food and beverages,$14.23,5,01-02-2019,10:08:00,Credit card,4.4,0.48,Friday,February,2019
314,WALM026,Denton,Health and beauty,$15.55,9,07-03-2019,13:12:00,Cash,5,0.48,Thursday,March,2019
315,WALM075,San Marcos,Electronic accessories,$78.13,10,10-02-2019,20:51:00,Cash,4.4,0.33,Sunday,February,2019
316,WALM030,Richardson,Food and beverages,$99.37,2,14-02-2019,17:29:00,Cash,5.2,0.48,Thursday,February,2019
317,WALM012,Garland,Food and beverages,$21.08,3,09-02-2019,10:25:00,Cash,7.3,0.48,Saturday,February,2019
318,WALM091,Little Elm,Electronic accessories,$74.79,5,10-01-2019,11:34:00,Cash,4.9,0.33,Thursday,January,2019
319,WALM048,Harlingen,Health and beauty,$29.67,7,11-03-2019,18:58:00,Credit card,8.1,0.48,Monday,March,2019
320,WALM059,Pflugerville,Health and beauty,$44.07,4,18-02-2019,16:28:00,Ewallet,8.4,0.33,Monday,February,2019
321,WALM065,Texas City,Food and beverages,$22.93,9,26-02-2019,20:26:00,Cash,5.5,0.33,Tuesday,February,2019
322,WALM016,Brownsville,Health and beauty,$39.42,1,18-01-2019,15:08:00,Cash,8.4,0.48,Friday,January,2019
323,WALM037,League City,Health and beauty,$15.26,6,15-02-2019,18:03:00,Ewallet,9.8,0.48,Friday,February,2019
324,WALM010,Laredo,Fashion accessories,$61.77,5,08-03-2019,13:21:00,Cash,6.7,0.48,Friday,March,2019
325,WALM086,Rosenberg,Home and lifestyle,$21.52,6,17-01-2019,12:48:00,Credit card,9.4,0.33,Thursday,January,2019
326,WALM088,Cleburne,Sports and travel,$97.74,4,12-03-2019,19:53:00,Ewallet,6.4,0.33,Tuesday,March,2019
327,WALM069,Rockwall,Food and beverages,$99.78,5,09-03-2019,19:09:00,Cash,5.4,0.33,Saturday,March,2019
328,WALM057,Euless,Food and beverages,$94.26,4,12-03-2019,16:30:00,Cash,8.6,0.33,Tuesday,March,2019
329,WALM052,Mansfield,Health and beauty,$51.13,4,25-01-2019,10:11:00,Credit card,4,0.57,Friday,January,2019
330,WALM063,Georgetown,Electronic accessories,$36.36,4,25-03-2019,13:07:00,Cash,7.6,0.33,Monday,March,2019
331,WALM071,Lufkin,Home and lifestyle,$22.02,9,07-02-2019,18:48:00,Cash,6.8,0.33,Thursday,February,2019
332,WALM076,Huntsville,Food and beverages,$32.9,3,17-02-2019,17:27:00,Credit card,9.1,0.33,Sunday,February,2019
333,WALM070,Hurst,Fashion accessories,$77.02,5,03-02-2019,15:59:00,Cash,5.5,0.33,Sunday,February,2019
334,WALM034,College Station,Food and beverages,$23.48,2,14-03-2019,11:21:00,Credit card,7.9,0.48,Thursday,March,2019
335,WALM089,Southlake,Sports and travel,$14.7,5,24-03-2019,13:48:00,Ewallet,8.5,0.33,Sunday,March,2019
336,WALM032,Tyler,Electronic accessories,$28.45,5,21-03-2019,10:17:00,Credit card,9.1,0.48,Thursday,March,2019
337,WALM024,Carrollton,Fashion accessories,$76.4,9,19-03-2019,15:49:00,Ewallet,7.5,0.48,Tuesday,March,2019
338,WALM100,Canyon,Sports and travel,$57.95,6,24-02-2019,13:02:00,Cash,5.2,0.18,Sunday,February,2019
339,WALM016,Brownsville,Electronic accessories,$47.65,3,28-03-2019,12:58:00,Credit card,9.5,0.48,Thursday,March,2019
340,WALM051,New Braunfels,Food and beverages,$42.82,9,05-02-2019,15:26:00,Credit card,8.9,0.48,Tuesday,February,2019
341,WALM014,Amarillo,Electronic accessories,$48.09,3,10-02-2019,18:23:00,Credit card,7.8,0.48,Sunday,February,2019
342,WALM030,Richardson,Health and beauty,$55.97,7,05-03-2019,19:06:00,Ewallet,8.9,0.48,Tuesday,March,2019
343,WALM037,League City,Health and beauty,$76.9,7,15-02-2019,20:21:00,Cash,7.7,0.48,Friday,February,2019
344,WALM045,Missouri City,Food and beverages,$97.03,5,30-01-2019,16:24:00,Credit card,9.3,0.48,Wednesday,January,2019
345,WALM007,Arlington,Sports and travel,$44.65,3,14-02-2019,15:04:00,Cash,6.2,0.48,Thursday,February,2019
346,WALM057,Euless,Fashion accessories,$77.93,9,27-02-2019,16:10:00,Ewallet,7.6,0.33,Wednesday,February,2019
347,WALM096,Eagle Pass,Electronic accessories,$71.95,1,04-02-2019,12:14:00,Cash,7.3,0.18,Monday,February,2019
348,WALM066,Grapevine,Home and lifestyle,$89.25,8,20-01-2019,10:13:00,Cash,4.7,0.33,Sunday,January,2019
349,WALM095,Big Spring,Electronic accessories,$26.02,7,28-03-2019,17:38:00,Cash,5.1,0.33,Thursday,March,2019
350,WALM087,Waxahachie,Health and beauty,$13.5,10,27-02-2019,11:06:00,Credit card,4.8,0.33,Wednesday,February,2019
351,WALM017,McKinney,Fashion accessories,$99.3,10,15-02-2019,14:53:00,Credit card,6.6,0.48,Friday,February,2019
352,WALM029,Round Rock,Electronic accessories,$51.69,7,26-01-2019,18:22:00,Cash,5.5,0.48,Saturday,January,2019
353,WALM098,Mineral Wells,Fashion accessories,$54.73,7,14-03-2019,19:02:00,Credit card,8.5,0.18,Thursday,March,2019
354,WALM019,Pasadena,Home and lifestyle,$27,9,02-03-2019,14:16:00,Cash,4.8,0.48,Saturday,March,2019
355,WALM082,Weslaco,Electronic accessories,$30.24,1,04-03-2019,15:44:00,Cash,8.4,0.33,Monday,March,2019
356,WALM090,Brownwood,Food and beverages,$89.14,4,07-01-2019,12:20:00,Credit card,7.8,0.33,Monday,January,2019
357,WALM028,Odessa,Fashion accessories,$37.55,10,08-03-2019,20:01:00,Credit card,9.3,0.48,Friday,March,2019
358,WALM017,McKinney,Sports and travel,$95.44,10,09-01-2019,13:45:00,Cash,5.2,0.48,Wednesday,January,2019
359,WALM070,Hurst,Electronic accessories,$27.5,3,01-03-2019,15:40:00,Ewallet,6.5,0.33,Friday,March,2019
360,WALM081,Friendswood,Sports and travel,$74.97,1,16-03-2019,16:58:00,Cash,5.6,0.33,Saturday,March,2019
361,WALM010,Laredo,Food and beverages,$80.96,8,17-02-2019,11:12:00,Credit card,7.4,0.48,Sunday,February,2019
362,WALM070,Hurst,Food and beverages,$94.47,8,27-02-2019,15:12:00,Cash,9.1,0.33,Wednesday,February,2019
363,WALM002,Dallas,Food and beverages,$99.79,2,07-03-2019,20:37:00,Ewallet,8,0.36,Thursday,March,2019
364,WALM089,Southlake,Home and lifestyle,$73.22,6,21-01-2019,17:44:00,Cash,7.2,0.33,Monday,January,2019
365,WALM037,League City,Food and beverages,$41.24,4,19-02-2019,16:23:00,Cash,7.1,0.48,Tuesday,February,2019
366,WALM079,La Porte,Fashion accessories,$81.68,4,06-01-2019,12:12:00,Cash,9.1,0.33,Sunday,January,2019
367,WALM072,Lancaster,Electronic accessories,$51.32,9,14-03-2019,19:33:00,Cash,5.6,0.33,Thursday,March,2019
368,WALM048,Harlingen,Home and lifestyle,$65.94,4,24-03-2019,10:29:00,Cash,6,0.48,Sunday,March,2019
369,WALM026,Denton,Sports and travel,$14.36,10,27-01-2019,14:28:00,Cash,5.4,0.48,Sunday,January,2019
370,WALM018,Frisco,Electronic accessories,$21.5,9,06-03-2019,12:46:00,Credit card,7.8,0.48,Wednesday,March,2019
371,WALM005,Fort Worth,Electronic accessories,$26.26,7,02-02-2019,19:40:00,Cash,9.9,0.48,Saturday,February,2019
372,WALM071,Lufkin,Fashion accessories,$60.96,2,25-01-2019,19:39:00,Credit card,4.9,0.33,Friday,January,2019
373,WALM086,Rosenberg,Home and lifestyle,$70.11,6,14-03-2019,17:54:00,Ewallet,5.2,0.33,Thursday,March,2019
374,WALM014,Amarillo,Fashion accessories,$42.08,6,29-01-2019,12:25:00,Cash,8.9,0.48,Tuesday,January,2019
375,WALM020,Killeen,Home and lifestyle,$67.09,5,03-01-2019,16:47:00,Credit card,9.1,0.48,Thursday,January,2019
376,WALM009,Plano,Fashion accessories,$96.7,5,14-01-2019,12:52:00,Ewallet,7,0.48,Monday,January,2019
377,WALM096,Eagle Pass,Home and lifestyle,$35.38,9,05-01-2019,19:50:00,Credit card,9.6,0.33,Saturday,January,2019
378,WALM037,League City,Sports and travel,$95.49,7,22-02-2019,18:17:00,Ewallet,8.7,0.48,Friday,February,2019
379,WALM009,Plano,Fashion accessories,$96.98,4,06-02-2019,17:20:00,Ewallet,9.4,0.48,Wednesday,February,2019
380,WALM045,Missouri City,Electronic accessories,$23.65,4,30-01-2019,13:32:00,Credit card,4,0.48,Wednesday,January,2019
381,WALM047,Flower Mound,Sports and travel,$82.33,4,11-01-2019,10:37:00,Credit card,7.5,0.48,Friday,January,2019
382,WALM008,Corpus Christi,Electronic accessories,$26.61,2,19-03-2019,14:35:00,Cash,4.2,0.48,Tuesday,March,2019
383,WALM061,Cedar Park,Food and beverages,$99.69,5,14-01-2019,12:09:00,Cash,9.9,0.33,Monday,January,2019
384,WALM091,Little Elm,Food and beverages,$74.89,4,01-03-2019,15:32:00,Ewallet,4.2,0.33,Friday,March,2019
385,WALM039,Longview,Food and beverages,$40.94,5,06-01-2019,13:58:00,Ewallet,9.9,0.48,Sunday,January,2019
386,WALM084,Schertz,Sports and travel,$75.82,1,31-01-2019,13:19:00,Cash,5.8,0.33,Thursday,January,2019
387,WALM006,El Paso,Food and beverages,$46.77,6,11-03-2019,13:37:00,Cash,6,0.48,Monday,March,2019
388,WALM034,College Station,Health and beauty,$32.32,10,20-02-2019,16:49:00,Credit card,10,0.48,Wednesday,February,2019
389,WALM074,Weslaco,Fashion accessories,$54.07,9,27-01-2019,14:55:00,Cash,9.5,0.33,Sunday,January,2019
390,WALM066,Grapevine,Food and beverages,$18.22,7,10-03-2019,14:04:00,Credit card,6.6,0.33,Sunday,March,2019
391,WALM021,McAllen,Fashion accessories,$80.48,3,15-02-2019,12:31:00,Cash,8.1,0.48,Friday,February,2019
392,WALM002,Dallas,Fashion accessories,$37.95,10,26-01-2019,14:51:00,Cash,9.7,0.36,Saturday,January,2019
393,WALM020,Killeen,Electronic accessories,$76.82,1,13-02-2019,18:27:00,Ewallet,7.2,0.48,Wednesday,February,2019
394,WALM099,Weatherford,Sports and travel,$52.26,10,09-03-2019,12:45:00,Credit card,6.2,0.18,Saturday,March,2019
395,WALM045,Missouri City,Health and beauty,$79.74,1,06-03-2019,10:36:00,Credit card,7.3,0.48,Wednesday,March,2019
396,WALM062,Galveston,Health and beauty,$77.5,5,24-01-2019,20:36:00,Ewallet,4.3,0.33,Thursday,January,2019
397,WALM075,San Marcos,Food and beverages,$54.27,5,13-03-2019,14:16:00,Ewallet,4.6,0.33,Wednesday,March,2019
398,WALM092,Lake Jackson,Home and lifestyle,$13.59,9,15-03-2019,10:26:00,Cash,5.8,0.33,Friday,March,2019
399,WALM017,McKinney,Health and beauty,$41.06,6,05-03-2019,13:30:00,Credit card,8.3,0.48,Tuesday,March,2019
400,WALM016,Brownsville,Electronic accessories,$19.24,9,04-03-2019,16:28:00,Cash,8,0.48,Monday,March,2019
401,WALM081,Friendswood,Food and beverages,$39.43,6,25-03-2019,20:18:00,Credit card,9.4,0.33,Monday,March,2019
402,WALM084,Schertz,Home and lifestyle,$46.22,4,12-03-2019,20:04:00,Credit card,6.2,0.33,Tuesday,March,2019
403,WALM030,Richardson,Home and lifestyle,$13.98,1,04-02-2019,13:38:00,Ewallet,9.8,0.48,Monday,February,2019
404,WALM010,Laredo,Fashion accessories,$39.75,5,22-02-2019,10:43:00,Ewallet,9.6,0.48,Friday,February,2019
405,WALM027,Abilene,Fashion accessories,$97.79,7,16-02-2019,17:30:00,Ewallet,4.9,0.48,Saturday,February,2019
406,WALM095,Big Spring,Sports and travel,$67.26,4,19-01-2019,15:28:00,Credit card,8,0.33,Saturday,January,2019
407,WALM009,Plano,Food and beverages,$13.79,5,11-01-2019,19:07:00,Credit card,7.8,0.48,Friday,January,2019
408,WALM051,New Braunfels,Fashion accessories,$68.71,4,04-01-2019,19:01:00,Cash,4.1,0.48,Friday,January,2019
409,WALM004,Austin,Home and lifestyle,$56.53,4,04-03-2019,19:48:00,Ewallet,5.5,0.48,Monday,March,2019
410,WALM047,Flower Mound,Fashion accessories,$23.82,5,28-01-2019,19:24:00,Ewallet,5.4,0.48,Monday,January,2019
411,WALM011,Lubbock,Health and beauty,$34.21,10,02-01-2019,13:00:00,Cash,5.1,0.48,Wednesday,January,2019
412,WALM094,Alamo,Sports and travel,$21.87,2,25-01-2019,14:29:00,Ewallet,6.9,0.33,Friday,January,2019
413,WALM005,Fort Worth,Health and beauty,$20.97,5,04-01-2019,13:21:00,Cash,7.8,0.48,Friday,January,2019
414,WALM061,Cedar Park,Sports and travel,$25.84,3,10-03-2019,18:55:00,Ewallet,6.6,0.33,Sunday,March,2019
